Id,CreationDate,uri
39773919,June 2013,http://dbpedia.org/resource/Citra_Scholastika
39938095,July 2013,http://dbpedia.org/resource/El%C3%ADn_Metta_Jensen
39962777,July 2013,http://dbpedia.org/resource/William_Jephson_(priest)
39953147,July 2013,http://dbpedia.org/resource/Shingo_Wake
39849298,February 2017,http://dbpedia.org/resource/Shaykh_Muhammad_Amin_al-Hasanat_Shah
39897734,July 2013,http://dbpedia.org/resource/Amanda_Chidester
39817028,March 2015,http://dbpedia.org/resource/Carlos_Diego_Loyzaga
39743642,June 2013,http://dbpedia.org/resource/Hasan_Abu_Zaid
39675053,June 2013,http://dbpedia.org/resource/Aadukalam_Naren
39953952,July 2013,http://dbpedia.org/resource/V._Coomaraswamy
39865153,July 2013,http://dbpedia.org/resource/Vincent_de_Rochemore
39922763,July 2013,http://dbpedia.org/resource/Sirkka_Sokka-Matikainen
39763552,June 2013,http://dbpedia.org/resource/Jokichi_Ikarashi
39692974,June 2013,http://dbpedia.org/resource/Al-aman_Mirza
39693582,June 2013,http://dbpedia.org/resource/Prince_Leopold_Clement_of_Saxe-Coburg_and_Gotha
39794384,June 2013,http://dbpedia.org/resource/Alfonso_Toft
39917808,July 2013,http://dbpedia.org/resource/Nathaniel_C._Reed
39808202,June 2013,http://dbpedia.org/resource/Christian_Sommer_Kindt
39901496,July 2013,http://dbpedia.org/resource/Clarence_Emmeren_Kobuski
39852223,July 2013,http://dbpedia.org/resource/Anup_Shukla
39681461,June 2013,http://dbpedia.org/resource/Dil_Kumari_Bhandari
39947144,July 2013,http://dbpedia.org/resource/Masood_Salahuddin
39915047,December 2016,http://dbpedia.org/resource/Khalid_Aziz_(umpire)
39803079,June 2013,http://dbpedia.org/resource/Gloria_S._Butler
39793397,June 2013,http://dbpedia.org/resource/Krzysztof_Perwanger
39961846,July 2013,http://dbpedia.org/resource/Timothy_Ravalde
39961547,July 2013,http://dbpedia.org/resource/Vlatko_Andonovski
39937263,July 2013,http://dbpedia.org/resource/Charles_Gore_(artist)
39677345,June 2013,http://dbpedia.org/resource/Carl_W._Bauer
39673524,June 2013,http://dbpedia.org/resource/Jason_Blum
39891712,July 2013,http://dbpedia.org/resource/Preston_Guilmet
39692516,June 2013,http://dbpedia.org/resource/Henry_Blackall
39890372,July 2013,http://dbpedia.org/resource/Fredrick_de_Silva
39836851,July 2013,http://dbpedia.org/resource/Miguel_Bonachea
39698780,June 2013,http://dbpedia.org/resource/Lin_Chi-chan
