Id,CreationDate,uri
40984843,November 2013,http://dbpedia.org/resource/Ellis_Dean
40764246,October 2013,http://dbpedia.org/resource/Tadatsugu_Taniguchi
40803856,October 2013,http://dbpedia.org/resource/Vera_Kistiakowsky
40725230,June 2014,http://dbpedia.org/resource/Ramon_O%E2%80%99Callaghan
40902331,October 2013,http://dbpedia.org/resource/William_West-Erskine
40962729,November 2013,http://dbpedia.org/resource/Patrick_Lyons_(bishop_of_Kilmore)
 , ,http://dbpedia.org/resource/Robert_Sanford
41031241,November 2013,http://dbpedia.org/resource/Alban_Dorrinton
40973671,November 2013,http://dbpedia.org/resource/Tyler_Blackett
40748782,October 2013,http://dbpedia.org/resource/Elia_Liut
40908439,October 2013,http://dbpedia.org/resource/Alice_Rideout
40720409,October 2013,http://dbpedia.org/resource/Anthony_Soren
40680886,October 2013,http://dbpedia.org/resource/Maxi_Rodr%C3%ADguez_(Uruguayan_footballer)
40757403,October 2013,http://dbpedia.org/resource/Michael_Gruninger
41035956,November 2013,http://dbpedia.org/resource/Tyler_Ardron
40887377,October 2013,http://dbpedia.org/resource/Paul_Harvey_(boxer)
40747334,October 2013,http://dbpedia.org/resource/Aameen_Taqi_Butt
40689934,October 2013,http://dbpedia.org/resource/Mariana_Valad%C3%A3o
40816848,October 2013,http://dbpedia.org/resource/Joseph_Burton_Hobman
40829096,October 2013,http://dbpedia.org/resource/Pablo_Villa
40668844,September 2013,http://dbpedia.org/resource/Ren%C3%A9_Labusquiere
40694484,October 2013,http://dbpedia.org/resource/P_S_Subramanyam
40849077,October 2013,http://dbpedia.org/resource/Fahad_bin_Saud_bin_Abdulaziz_Al_Saud
40714395,October 2013,http://dbpedia.org/resource/George_England
40838941,October 2013,http://dbpedia.org/resource/Jacques_Schmidt
40915699,October 2013,http://dbpedia.org/resource/Nina_Kirsanova
40731724,October 2013,http://dbpedia.org/resource/Tim_Nelson_(athlete)
41000111,November 2013,http://dbpedia.org/resource/William_Taylor_(Tasmanian_politician)
40938660,October 2013,http://dbpedia.org/resource/Srishti_Rana
40719292,October 2013,http://dbpedia.org/resource/Lydia_Brein-Haritonides
40681319,October 2013,http://dbpedia.org/resource/Karina_Winter
40802583,October 2013,http://dbpedia.org/resource/Bruce_Steivel
40768960,October 2013,http://dbpedia.org/resource/Volker_Sommer
40782361,October 2013,http://dbpedia.org/resource/B._Gajatheepan
40685605,October 2013,http://dbpedia.org/resource/Manoj_Sharma
40795242,October 2013,http://dbpedia.org/resource/Nina_Waisman
40814061,October 2013,http://dbpedia.org/resource/Jak_McCourt
40968148,November 2013,http://dbpedia.org/resource/William_Winter-Irving
40799618,October 2013,http://dbpedia.org/resource/Antoinette_Pirie
40668838,February 2019,http://dbpedia.org/resource/Marlene_De_Andrade
40998495,November 2013,http://dbpedia.org/resource/Judith_Klavans
40923087,October 2013,http://dbpedia.org/resource/Peter_Lepeniotis
40767719,October 2013,http://dbpedia.org/resource/Jonathan_Smallwood
40936965,October 2013,http://dbpedia.org/resource/Alan_Scotthorne
40716504,October 2013,http://dbpedia.org/resource/Whitton_(singer-songwriter)
40899307,October 2013,http://dbpedia.org/resource/Androula_Sialou
40972445,November 2013,http://dbpedia.org/resource/Marc_Demers
40752495,July 2016,http://dbpedia.org/resource/Joseph_I_Prust
41024804,November 2013,http://dbpedia.org/resource/Ruth_Forbes_Young
40999707,November 2013,http://dbpedia.org/resource/Natasha_Bagration
41013780,November 2013,http://dbpedia.org/resource/Hans_Weiss_(author)
40934261,May 2014,http://dbpedia.org/resource/Alvar_Su%C3%B1ol_Munoz-Ramos
 , ,http://dbpedia.org/resource/Brayan_Livera
40799286,October 2013,http://dbpedia.org/resource/Yogi_Hari
40921916,October 2013,http://dbpedia.org/resource/Japheth_J._Omojuwa
40849451,July 2016,http://dbpedia.org/resource/V.M._Muralidharan
40939286,October 2013,http://dbpedia.org/resource/Tom_Gordon_(priest)
40719106,October 2013,http://dbpedia.org/resource/Sophie_Anthamatten
40855712,March 2014,http://dbpedia.org/resource/Jarava_Lal_Mehta
40698351,October 2013,http://dbpedia.org/resource/Will_Viharo
40837795,October 2013,http://dbpedia.org/resource/Vsevolod_Safonov
40746880,October 2013,http://dbpedia.org/resource/Ann_McKee
41023003,November 2013,http://dbpedia.org/resource/Nick_Kirk
40903248,October 2013,http://dbpedia.org/resource/Rob_Davies_(table_tennis)
40993529,November 2013,http://dbpedia.org/resource/Ben_Chafin
40679887,October 2013,"http://dbpedia.org/resource/William_Pery,_4th_Earl_of_Limerick"
 , ,http://dbpedia.org/resource/Ross_Ring-Jarvi
40959285,September 2014,http://dbpedia.org/resource/Chad_Taylor_(Kansas)
40779807,October 2013,http://dbpedia.org/resource/Renz_Fernandez
40950048,November 2013,http://dbpedia.org/resource/Theodore_de_Lemos
41042259,November 2013,http://dbpedia.org/resource/Petter_Pettersson
40671069,September 2013,http://dbpedia.org/resource/Jerome_H._Friedman
40942384,October 2013,http://dbpedia.org/resource/Paul_Wallace_Gates
40845643,October 2013,http://dbpedia.org/resource/Fetsi_Molatedi
40860425,October 2013,http://dbpedia.org/resource/Elizabeth_Tyrwhitt
40946793,November 2013,http://dbpedia.org/resource/Gene_McLaurin
40856730,October 2013,http://dbpedia.org/resource/Normand_Chaurette
40781141,October 2013,http://dbpedia.org/resource/Sam_Barnard
40928083,October 2013,http://dbpedia.org/resource/Thomas_D._Collins
40790014,October 2013,http://dbpedia.org/resource/Mark_Beers_(footballer)
40936824,October 2013,http://dbpedia.org/resource/Seabury_C._Mastick
40801797,October 2013,http://dbpedia.org/resource/Judy_Carter
40664937,September 2013,http://dbpedia.org/resource/Draga_Olteanu_Matei
40732220,October 2013,http://dbpedia.org/resource/Garrett_Heath
40841535,October 2013,http://dbpedia.org/resource/David_DiFrancesco
41028467,November 2013,http://dbpedia.org/resource/Alexander_Hean
40684940,October 2013,http://dbpedia.org/resource/Naoum_Aronson
40868927,January 2016,http://dbpedia.org/resource/Dust_La_Rock_(artist)
40660844,September 2013,http://dbpedia.org/resource/Lau_Wai_Ming
40691777,October 2013,http://dbpedia.org/resource/Mighty_Mystic
40716245,October 2013,http://dbpedia.org/resource/Alexander_Bolonkin
40988109,September 2013,http://dbpedia.org/resource/Corey_Johnson_(politician)
40919260,October 2013,http://dbpedia.org/resource/Robert_J._Coffey
40905565,October 2013,http://dbpedia.org/resource/John_Mutai
41034195,November 2013,http://dbpedia.org/resource/Euan_Murray_(footballer)
40943771,October 2013,http://dbpedia.org/resource/Alexander_Gurning
40704620,October 2013,http://dbpedia.org/resource/Emeric_Tauss_Torday
40851562,October 2013,http://dbpedia.org/resource/Keith_L._Craig
40969103,November 2013,http://dbpedia.org/resource/Dukey_Flyswatter
40947337,November 2013,http://dbpedia.org/resource/Stewart_Clark
40752667,July 2011,http://dbpedia.org/resource/David_Broll
40938764,October 2013,http://dbpedia.org/resource/John_Loike
40959390,November 2013,http://dbpedia.org/resource/Arthur_Cutts
40842940,October 2013,http://dbpedia.org/resource/G._Ramakrishnan
40789887,October 2013,http://dbpedia.org/resource/John_Harris_(priest)
 , ,http://dbpedia.org/resource/Moid_Rasheedi
40682078,October 2013,http://dbpedia.org/resource/Per_Helmer
40733333,October 2013,http://dbpedia.org/resource/Yulia_Aroustamova
40790095,October 2013,http://dbpedia.org/resource/Sarbottam_Dangol
40826891,March 2015,http://dbpedia.org/resource/Jak_Sayabalyan
40736229,October 2013,http://dbpedia.org/resource/William_Trickett
41038964,November 2013,http://dbpedia.org/resource/Seymour_Milstein
40963367,November 2013,http://dbpedia.org/resource/Bernard_Finegan
40775674,October 2013,http://dbpedia.org/resource/Mavie_Bardanzellu
40722809,October 2013,http://dbpedia.org/resource/Alenka_Novak
40830731,October 2013,http://dbpedia.org/resource/Valentin_Milyukov
40694991,October 2013,http://dbpedia.org/resource/Keith_Knox_(boxer)
40862451,October 2013,http://dbpedia.org/resource/Arisnoidys_Despaigne
40827285,October 2013,http://dbpedia.org/resource/Bob_Dunlop
43151007,January 2016,http://dbpedia.org/resource/Park_Narae
40843231,October 2013,http://dbpedia.org/resource/Josh_Brownhill
40976553,November 2013,http://dbpedia.org/resource/Juan_Manuel_Lobato_Lobato
41000382,November 2013,http://dbpedia.org/resource/Vincent_Shoobridge
40982121,November 2013,http://dbpedia.org/resource/Ewan_Gorman
40762068,October 2013,http://dbpedia.org/resource/William_de_Bardelby
40973240,November 2013,http://dbpedia.org/resource/Thomas_Witten
40880216,October 2013,http://dbpedia.org/resource/Hel%C3%A9n_Eriksen
40722047,October 2013,http://dbpedia.org/resource/Jolanda_van_Dongen
40976747,November 2013,http://dbpedia.org/resource/Geraldine_Hughes
40709026,October 2013,http://dbpedia.org/resource/Victor_Halberstadt
40871481,October 2013,http://dbpedia.org/resource/Tr%E1%BA%A7n_B%C3%ADch_San
40678328,October 2013,http://dbpedia.org/resource/Laurie_Cumbo
40709580,October 2013,http://dbpedia.org/resource/Rosemary_Adey
40842910,October 2013,http://dbpedia.org/resource/Tui_Samoa
41038141,November 2013,http://dbpedia.org/resource/Michael_O'Connor_(Australian_bishop)
41029791,November 2013,http://dbpedia.org/resource/Betzy_Madrid
40711601,October 2013,http://dbpedia.org/resource/Maxwell_Fuller
40845857,October 2013,http://dbpedia.org/resource/Mirush_Kabashi
40938043,October 2013,http://dbpedia.org/resource/Carl_Heinrich_Edmund_von_Berg
40676387,October 2013,http://dbpedia.org/resource/Jan_Walc
40691048,October 2013,"http://dbpedia.org/resource/Sir_Seymour_Howard,_1st_Baronet"
40831391,October 2013,http://dbpedia.org/resource/Michael_Speaks
40764393,October 2013,http://dbpedia.org/resource/Alexandra_Kapustina
40839855,October 2013,http://dbpedia.org/resource/Anny_Cazenave
40765517,October 2013,http://dbpedia.org/resource/Chris_Naumoff
40960726,November 2013,http://dbpedia.org/resource/Velito_Cruz
40842802,October 2013,http://dbpedia.org/resource/Judah_Lavulo
40924772,October 2013,http://dbpedia.org/resource/Crist%C3%B3bal_Silva
40723102,October 2013,http://dbpedia.org/resource/Janel_Holcomb
40692403,October 2013,http://dbpedia.org/resource/Annie_Griffiths
40999134,November 2013,http://dbpedia.org/resource/Sharon_Decker
40939814,January 2019,http://dbpedia.org/resource/Eugene_Clark_(Wisconsin)
40928644,October 2013,http://dbpedia.org/resource/Joseph_K._Corson
40849945,October 2013,http://dbpedia.org/resource/Raffaella_Baracchi
40847724,March 2019,http://dbpedia.org/resource/Jack_Cooper_(musician)
40765306,October 2013,http://dbpedia.org/resource/Cardiff_Vaega
40887120,October 2013,http://dbpedia.org/resource/Yolande_Speedy
40849320,October 2013,http://dbpedia.org/resource/Billie_Lee_Turner_(botanist)
40667090,April 2016,"http://dbpedia.org/resource/William_IV,_Count_of_Henneberg-Schleusingen"
40849880,October 2013,http://dbpedia.org/resource/Cristian_Cesaretti
40802384,October 2013,http://dbpedia.org/resource/Julia_Gulliver
40816534,October 2013,http://dbpedia.org/resource/Julia_F._Knight
40753513,October 2013,http://dbpedia.org/resource/Alan_Pilkington
40700386,October 2013,http://dbpedia.org/resource/Allan_Blank
40849743,October 2013,http://dbpedia.org/resource/Ray_Nasso
40666501,September 2013,http://dbpedia.org/resource/Anthony_Adams_(optometrist)
40929129,October 2013,http://dbpedia.org/resource/George_W._Corliss
40783388,March 2019,http://dbpedia.org/resource/Jan_Arend_Godert_de_Vos_van_Steenwijk_(1818-1905)
40810898,October 2013,http://dbpedia.org/resource/Aday_Ben%C3%ADtez
40736917,October 2013,http://dbpedia.org/resource/Carlos_Lara
40735334,October 2013,http://dbpedia.org/resource/Geir_Isene
40713527,October 2013,http://dbpedia.org/resource/Jin_Ye
40951606,November 2013,http://dbpedia.org/resource/Cyrus_Ainsworth
40708799,October 2013,http://dbpedia.org/resource/Moshe_Szyf
40807350,October 2013,http://dbpedia.org/resource/Athanasios_Mantzouranis
40708895,October 2013,http://dbpedia.org/resource/Dionne_Rose-Henley
40938939,June 2014,http://dbpedia.org/resource/Katherine_Lines
 , ,http://dbpedia.org/resource/Mark_Abdollahian
40684316,October 2013,http://dbpedia.org/resource/John_Paston_(died_1504)
40905409,October 2013,http://dbpedia.org/resource/John_Gendall
40926839,October 2013,http://dbpedia.org/resource/Kristin_Sevaldsen
41041390,November 2013,http://dbpedia.org/resource/Thomas_Plunket_(Chief_Justice)
40783477,October 2013,http://dbpedia.org/resource/Li_Fen
40664752,September 2013,http://dbpedia.org/resource/Raymond_M%C3%A9riguet
40672227,September 2013,http://dbpedia.org/resource/T._J._Weist
 , ,http://dbpedia.org/resource/Sivakumar_Veerasamy
40817607,October 2013,http://dbpedia.org/resource/Tiny_Janssen
40709293,October 2013,http://dbpedia.org/resource/Elizabeth_Hollingworth
40842050,October 2013,http://dbpedia.org/resource/Dennis_Shepard
40753113,July 2014,http://dbpedia.org/resource/Harry_Wilson_(footballer_born_1997)
41032477,November 2013,http://dbpedia.org/resource/James_Underwood_(businessman)
40975195,November 2013,http://dbpedia.org/resource/Niall_Wass
41020321,November 2013,http://dbpedia.org/resource/%C3%89mile_Renouf
40765238,October 2013,http://dbpedia.org/resource/Ambika_Pillai
40992142,November 2013,http://dbpedia.org/resource/Robin_Cooper_(American_football)
40980136,November 2013,http://dbpedia.org/resource/Stanley_Frederick_Utz
40809758,October 2013,http://dbpedia.org/resource/Pritam_Singh_Kasad
40722860,October 2013,http://dbpedia.org/resource/Thalita_de_Jong
40961991,November 2013,http://dbpedia.org/resource/Mozid_Mahmud
40666895,September 2013,http://dbpedia.org/resource/Giuseppe_Zannoni
40810969,October 2013,http://dbpedia.org/resource/Isaac_Kungwane
40966449,November 2013,http://dbpedia.org/resource/Eugene_Sweeney
40846306,October 2013,http://dbpedia.org/resource/Ant%C3%B4nio_de_Barros_Carvalho
40788539,November 2004,http://dbpedia.org/resource/Dave_Considine
40853446,October 2013,http://dbpedia.org/resource/Georgi_Mladenov
40746352,October 2013,http://dbpedia.org/resource/Albert_Paul_Weiss
40767005,October 2013,http://dbpedia.org/resource/Samuel_Decius_Hubbard
40953323,November 2013,http://dbpedia.org/resource/Sudhir_Nayak
40849444,October 2013,http://dbpedia.org/resource/James_Saltonstall
40771903,October 2013,http://dbpedia.org/resource/Solomon_David_Sassoon_(1841%E2%80%931894)
40772373,December 2018,http://dbpedia.org/resource/Marc_Antonio_Carter
40817852,October 2013,http://dbpedia.org/resource/George_Turner_(physician)
40964563,November 2013,http://dbpedia.org/resource/Ambrosiy_Chachua
40977260,November 2013,http://dbpedia.org/resource/Lorenzo_English
40927140,October 2013,http://dbpedia.org/resource/Angus_Morrison_(minister)
40804720,October 2013,http://dbpedia.org/resource/Klaus_Gysi
40722783,October 2013,http://dbpedia.org/resource/Nita_Bahtiri
40902718,October 2013,http://dbpedia.org/resource/Cynthia_Bergen
40676133,October 2013,http://dbpedia.org/resource/Aleksei_Kulashko
40992344,November 2013,http://dbpedia.org/resource/David_Carmichael_(railway_engineer)
40684619,October 2013,http://dbpedia.org/resource/Edwin_Adams_Davis
40802662,October 2013,http://dbpedia.org/resource/Elizabeth_Laird_(physicist)
40687346,October 2013,http://dbpedia.org/resource/Erica_Johnson_Debeljak
40856017,October 2013,http://dbpedia.org/resource/William_LeGate
 , ,http://dbpedia.org/resource/Kay_Dudman
40909097,October 2013,http://dbpedia.org/resource/Francisco_de_Salas_Reynoso
40965100,November 2013,http://dbpedia.org/resource/Franck_Honorat
40949166,November 2013,http://dbpedia.org/resource/Robert_Jones_(priest)
40902927,October 2013,http://dbpedia.org/resource/Sabina-Francesca_Foisor
41045389,November 2013,http://dbpedia.org/resource/Koli_Sewabu
40730073,October 2013,http://dbpedia.org/resource/Mkhuseli_Jack
40758711,October 2013,http://dbpedia.org/resource/C._Ganesha_Iyer
40859413,October 2013,http://dbpedia.org/resource/Bernard_Ollis
40891416,October 2013,http://dbpedia.org/resource/Mark_Lemmon
40691912,October 2013,http://dbpedia.org/resource/Jill_Schupp
1744716,September 2016,http://dbpedia.org/resource/Phillip_Goldstein
41028370,November 2013,http://dbpedia.org/resource/Francis_Valentine
40939681,October 2013,http://dbpedia.org/resource/Cecil_Faull
40685647,October 2013,http://dbpedia.org/resource/Augustin_Lesage
40783485,October 2013,http://dbpedia.org/resource/Laura_Esther_Rodriguez_Dulanto
40929728,October 2013,http://dbpedia.org/resource/Anastasia_Sorokina
40919836,October 2013,http://dbpedia.org/resource/Adri%C3%A1n_Lois
40891080,October 2013,http://dbpedia.org/resource/Charles_S._Hastings
40850049,October 2013,http://dbpedia.org/resource/Essi_Moh
40732874,November 2017,http://dbpedia.org/resource/R._Roberts_(cricketer)
40913054,October 2013,http://dbpedia.org/resource/Benjamin_Nageak
40952906,November 2013,http://dbpedia.org/resource/Theodor_Szehinskyj
40925159,October 2013,http://dbpedia.org/resource/Brana_Vlasic
40686373,October 2013,http://dbpedia.org/resource/Pavlos_Matesis
40890707,October 2013,http://dbpedia.org/resource/Peter_Wiedemann
40720230,October 2013,http://dbpedia.org/resource/Hugo_Vickers
40809195,October 2013,http://dbpedia.org/resource/Mohammed_Said_Nabulsi
40752091,October 2013,http://dbpedia.org/resource/William_Richards_(Archdeacon_of_Berkshire)
40869339,October 2013,http://dbpedia.org/resource/Danny_Bridge
40906112,October 2013,http://dbpedia.org/resource/Derek_B._Miller
40854965,October 2013,http://dbpedia.org/resource/Ben_Platt_(actor)
40753033,October 2013,http://dbpedia.org/resource/Maurice_Dallimore
40742998,October 2013,http://dbpedia.org/resource/Gilbert_Blue
40724697,October 2013,http://dbpedia.org/resource/Prince_Abdulaziz_bin_Salman_bin_Muhammad_Al_Saud
