Id,CreationDate,uri
38533628,February 2013,http://dbpedia.org/resource/Marcella_Mariani
38498944,February 2013,http://dbpedia.org/resource/H%C3%A5kan_Wickberg
38438724,February 2013,http://dbpedia.org/resource/Stan_Ryan
38297640,January 2013,http://dbpedia.org/resource/Muthui_Kariuki
38401383,February 2013,http://dbpedia.org/resource/Andr%C3%A9_Cassagnes
38522589,February 2013,http://dbpedia.org/resource/Kees_Verwey
38437672,February 2013,http://dbpedia.org/resource/Lon_Johnson
38288495,January 2013,http://dbpedia.org/resource/Fred_Gibson_(cricketer)
38255758,January 2013,http://dbpedia.org/resource/Mary_Kissel
38323735,January 2013,http://dbpedia.org/resource/Lascelles_Robotham
38222120,January 2013,http://dbpedia.org/resource/Alexander_Kibalnikov
38295906,January 2013,http://dbpedia.org/resource/Phyllis_S._Freier
38597414,February 2013,http://dbpedia.org/resource/Mohammad_Shariatmadari
38497982,February 2013,http://dbpedia.org/resource/Doug_Bell_(sportscaster)
38274300,January 2013,http://dbpedia.org/resource/Lea_Joutseno
38349798,January 2013,http://dbpedia.org/resource/Stefan_Kehrer
38317400,September 2005,http://dbpedia.org/resource/Daniel_Lee_Chee_Hun
38443324,February 2013,http://dbpedia.org/resource/Allan_Harris_(musician)
38277761,January 2013,http://dbpedia.org/resource/Frederick_Ranalow
38495792,February 2013,http://dbpedia.org/resource/Helen_Chenevix
38328694,January 2013,http://dbpedia.org/resource/Richard_Wassell
38418540,February 2013,http://dbpedia.org/resource/Normand_Corbeil
38277612,January 2013,http://dbpedia.org/resource/Enrico_Scuri
38354222,January 2013,http://dbpedia.org/resource/Uichiro_Niwa
 , ,http://dbpedia.org/resource/Michele_Martinez
38304223,January 2013,http://dbpedia.org/resource/Herb_Krautblatt
38303902,January 2013,http://dbpedia.org/resource/Oleksandra_Korashvili
38429897,February 2013,http://dbpedia.org/resource/Aamir_Rashadi_Madni
38408933,February 2013,http://dbpedia.org/resource/Saud_Alsanousi
38291241,January 2013,http://dbpedia.org/resource/John_Sadak
38355238,January 2013,http://dbpedia.org/resource/Helmuth_Holzinger
38374281,January 2013,http://dbpedia.org/resource/Charles_John_Blood_Meacham
38424363,February 2013,http://dbpedia.org/resource/Salomon_Eberhard_Henschen
38274902,January 2013,http://dbpedia.org/resource/John_Garside
38311156,December 2015,"http://dbpedia.org/resource/Henry_Hill_(cricketer,_born_1861)"
38512645,February 2013,http://dbpedia.org/resource/Aboud_El_Khodary
38367742,January 2013,http://dbpedia.org/resource/Reino_Valkama
38475467,February 2013,http://dbpedia.org/resource/Noor_Bisan
38374624,January 2013,http://dbpedia.org/resource/Anton_Jude
38527197,February 2013,http://dbpedia.org/resource/Mohammad_Naeem_(Lahore_cricketer)
38455455,February 2013,http://dbpedia.org/resource/Travis_Gerrits
38311668,January 2013,http://dbpedia.org/resource/Robin_Wilson_(psychologist)
38293440,January 2013,http://dbpedia.org/resource/Michal_Gonda
38449750,February 2013,http://dbpedia.org/resource/Radhouane_Chebbi
38584723,February 2013,http://dbpedia.org/resource/Vennira_Aadai_Nirmala
38401675,February 2013,http://dbpedia.org/resource/Yossi_Sassi
38297263,January 2013,http://dbpedia.org/resource/Alexander_Volzhin
38588275,February 2013,http://dbpedia.org/resource/Audien
38455407,February 2013,http://dbpedia.org/resource/Alvin_Queen
38392196,February 2013,http://dbpedia.org/resource/Ari_Taub_(wrestler)
38223240,January 2013,http://dbpedia.org/resource/Vyacheslav_Shchyogolev
38247797,January 2013,http://dbpedia.org/resource/Andreas_Raab
38295143,January 2013,http://dbpedia.org/resource/Daniel_Romer
38279991,January 2013,http://dbpedia.org/resource/Tomas_Davulis
38333898,January 2013,http://dbpedia.org/resource/Cary_M._Maguire
38458163,February 2013,http://dbpedia.org/resource/Mike_Lindstrom
38421397,July 2016,"http://dbpedia.org/resource/Joseph_A._Flaherty,_Jr."
38430339,February 2013,http://dbpedia.org/resource/Alexandru_Ionescu_(socialist_militant)
38407109,February 2013,http://dbpedia.org/resource/Eamonn_McCrystal
38516984,February 2013,http://dbpedia.org/resource/Ahmed_Nashid
38278252,January 2013,http://dbpedia.org/resource/August_Rossbach
38477013,February 2013,http://dbpedia.org/resource/Giuseppe_Giordano
38376945,January 2013,http://dbpedia.org/resource/Rodrigo_Costa_(footballer)
38474864,September 2016,http://dbpedia.org/resource/Enrique_de_Oss%C3%B3_y_Cercell%C3%B3
38594206,January 2013,http://dbpedia.org/resource/Ahmad_Alhendawi
38409045,February 2013,http://dbpedia.org/resource/Morsi_El_Sayed_Hegazy
38248308,January 2013,http://dbpedia.org/resource/James_Jarvis_(cricketer)
38507094,February 2013,http://dbpedia.org/resource/Johan_Martin_Preisler
38264031,January 2013,http://dbpedia.org/resource/Arthur_Salz
38325944,January 2013,http://dbpedia.org/resource/Roderick_Chisholm_(rower)
38272532,January 2013,http://dbpedia.org/resource/Martti_Katajisto
38251929,January 2013,http://dbpedia.org/resource/John_Hill_(baseball)
38578928,February 2013,http://dbpedia.org/resource/Terje_Rollem
38259360,May 2014,http://dbpedia.org/resource/Lee_Myong-Seung
38271265,January 2013,http://dbpedia.org/resource/Sylvia_Hyman
38357647,January 2013,http://dbpedia.org/resource/Thomas_Emmerson
38564703,February 2013,http://dbpedia.org/resource/David_Buttifant
38470532,February 2013,http://dbpedia.org/resource/Nishawn_Bhullar
38313593,January 2013,http://dbpedia.org/resource/D._J._Cameron
38520515,February 2013,http://dbpedia.org/resource/Abdisalam_Aato
38382984,September 2014,http://dbpedia.org/resource/Paul_Huban
38532251,February 2013,http://dbpedia.org/resource/Norm_Grekin
