Year,Month,Tile,Id,Gender
2012,December,Legend of Mary Magdalene,20787,female
2012,December,Shanti Wintergate,11168942,female
2012,December,John Greenleaf Cloudman,37692612,male
2012,December,Genrikh Graftio,37971332,male
2012,December,Achyut Godbole,50444418,male
2012,December,Justin Packshaw,34856235,male
2012,December,Gail Riplinger,8471380,female
2012,December,Jessica Meir,33550544,female
2012,December,James Eagan Holmes,36491954,male
2012,December,Han Sanming,31023533,male
2012,December,Fitamin Un,5235745,male
2012,December,Lewis Macleod (footballer),37046636,male
2012,December,Bamidele Alli,38658546,male
2012,December,Mark Tatum,12728270,male
2012,December,The Danger Team,34685808,female
2012,December,Yossi (Joseph) Goldstein,37868848,male
2012,December,City Block (Judge Dredd),16572,male
2012,December,Bente Hammer,36373261,female
2012,December,Miya Ando,32449352,female
2012,December,Papy Abedi,31315274,male
2012,December,Kenny Robertson,36415391,male
2012,December,Vinc Pichel,42848232,male
2012,December,Sloppy Seconds: The Tucker Max Leftovers,18993776,male
2012,December,Lee Sunmi,34314892,female
2012,December,Đặng Trần Côn,37935771,male
2012,December,Daniel Hoelgaard,47554837,male
2012,December,John Duffy (mobster),23484938,male
2012,December,"Michel, 14th Prince of Ligne",8270914,male
2012,December,Sigri Mitra Gaïni,37932324,female
2012,December,Augusta Stevenson,37934488,female
2012,December,Stanley Salmons,19426510,male
2012,December,Nick Coler,37633717,male
2012,December,Levon Pashabezyan,37851835,male
2012,December,Plane to Haiti,22134547,male
2012,December,Alicia Endemann,43535774,female
2012,December,David Bergman (journalist),37865597,male
2012,December,Abu Dhabi Group,5066424,male
2012,December,Miroslav Barnyashev,47115642,male
2012,December,Say What You Want (EP),35779902,female
2012,December,Naoki Yoshida,37631682,male
2012,December,Stephen Bett,37669711,male
2012,December,Clive Grunshaw,37669643,male
2012,December,Lucia Aldana,37626802,female
2012,December,Josephine Hewitt,37573598,female
2012,December,Walter R. Nord,37632902,male
2012,December,Geoffray Toyes,6866724,male
2012,December,Seven Signs of Christ's Return,28635396,male
2012,December,Tarateño Rojas,37628754,male
2012,December,Vasiliki Tsirogianni,37651351,female
2012,December,Tatyana Arntgolts,31958869,female
2012,December,Natacha Peyre,7189599,female
2012,December,Aaliyah's second posthumous album,2144,female
2012,December,Evan Gruzis,37919720,male
2012,December,Sarah Oppenheimer,37926904,female
2012,December,Eileen Younghusband (Le Croissette),31179935,female
2012,December,Naut Humon,1040572,male
2012,December,Zooko Wilcox-O'Hearn,17866114,male
2012,December,Simon Kozhin,30542916,male
2012,December,Rat Bastard Protective Association,1860820,male
2012,December,Hugh Brunt,37618241,male
2012,December,Alexia Viruez,36622179,female
2012,December,Abby Martin,37915159,female
2012,December,Paul Haenle,37337417,male
2012,December,Marcos A. Aidukaitis,16802728,male
2012,December,Ryan Dunlap,20833286,male
2012,December,Lee Min-Hu,36954065,male
2012,December,Adrian Clarkson,161185,female
2012,December,Devraha Baba,25059949,male
2012,December,Elsie Thompson,38980008,male
2012,December,Jim Donovan (musician),6830280,male
2012,December,Black Spark,31160993,male
2012,December,Patricia T. Holland,35713282,female
2012,December,Walter Mendenhall,29811570,male
2012,December,Vitālijs Jagodinskis,41282623,male
2012,December,Michael Lohan,1998668,male
2012,December,Ali Lohan,4344815,female
2012,December,Dina Lohan,7764266,female
2012,December,James A. Graham (psychologist),19418280,male
2012,December,Adam Parfrey,1233933,male
2012,December,Jay Pinkerton,6569247,male
2012,December,Ronald B. Scott,44141489,male
2012,December,Garry South,37902448,male
2012,December,Tracy Harris,2401448,female
2012,December,Air France Khomeini return flight,26232,male
2012,December,Riccardo Silva,44291185,male
2012,December,Michael Kelly Sutton,28788227,male
2012,December,Walter Kelleher,37900477,male
2012,December,Bay Raitt,12740546,male
2012,December,Kwon Chang-Hoon,45224144,male
2012,December,Julian T. Pinter,37894578,male
2012,December,Michael Riccardi,166702,male
2012,December,Nihal Sri Ameresekere,35212030,male
2012,December,Rebecca Masterton,37818757,female
2012,December,Wendy E. Long,22998039,female
2012,December,Alex Esmail,37600591,male
2012,December,Tim Rebowe,37757513,male
2012,December,Rohan Sajdeh,37588330,male
2012,December,Joseph Chen,48474847,male
2012,December,Douglas Z. Doty,14232367,male
2012,December,David A. Schauer,19469389,male
2012,December,Park Sang-hak,39897642,male
2012,December,Brigette DePape,31976502,female
2012,December,José Luis Gayá,41348946,male
2012,December,Stacie Laughton,37600006,female
2012,December,Lloyd Smith,44161855,male
2012,December,Mohammed Nizamul Huq,37881218,male
2012,December,Paul Bastock,7824488,male
2012,December,Makoto Rindo,51791645,male
2012,December,Mind Blown (United Nations Remix),12199937,female
2012,December,Awa Santesson-Sey,37796484,female
2012,December,Mister X (prisoner),27833404,male
2012,December,Tom Breese,48412768,male
2012,December,King Felix,2421469,male
2012,December,Élie Dupuis,23572550,male
2012,December,Tom DeBlass,40733447,male
2012,December,Chris Grigg,37641049,male
2012,December,Teodoro Lonfernini,37635259,male
2012,December,Jacques Christela,37638682,female
2012,December,Jimmy Hegarty (Galway Hurler),37708586,male
2012,December,Delia Duca,37548051,female
2012,December,Josephine Hewitt,37573598,female
2012,December,Nathalie den Dekker,37626625,female
2012,December,Philip Mizer,39199041,male
2012,December,Mike Christian,24485466,male
2012,December,Clementine (The Walking Dead),37861317,female
2012,December,Cristian Boldea,40012912,male
2012,December,Frank McCrystal,37603109,male
2012,December,Blackie Whiteford,15802669,male
2012,December,Amber Ferreira,32877687,female
2012,December,Runar Søgaard,4436362,male
2012,December,Mike Nesbitt (American football),36534322,male
2012,December,Dick Assman,694504,male
2012,December,Stephen Sama,43831011,male
2012,December,Disclosure Project,2619443,male
2012,December,Long Distance (Melanie Amaro song),33934074,female
2012,December,Sergiu Popovici,40042461,male
2012,December,James Rowe (footballer),40183376,male
2012,December,"Wilhelm, Landgrave of Hesse-Philippsthal-Barchfeld",29084963,male
2012,December,Yuval Elizur,37843044,male
2012,December,J. B. Cox,17659151,male
2012,December,Mikey Way,1672755,male
2012,December,Joseph Lubrano,36356787,male
2012,December,Punk Bunny,31314819,male
2012,December,Daniel O'Brien (comedian),28511400,male
2012,December,David Wong (writer),35482099,male
2012,December,Dog (programming language),7303319,male
2012,December,Li Jiahang,33973792,male
2012,December,Makoto Koshinaka,37832874,male
2012,December,Lauren Hoffman,19777200,female
2012,December,Caio Magalhaes,34427622,male
2012,December,Mitch Clarke,39712765,male
2012,December,Sirwan Kakai,48771015,male
2012,December,Arthur M. Hitch,13568655,male
2012,December,Emanuel Pastreich,37400277,male
2012,December,Michael W. Shields,37571855,male
2012,December,Benjamín Rojas,5389526,male
2012,December,Andrew Overtoom,37409746,male
2012,December,Billy Abner Mayaya,20581907,male
2012,December,Lili Francks,1789576,male
2012,December,Block Party (album),180519,female
2012,December,Maria Snyder,19306318,female
2012,December,Zech Zinicola,25456797,male
2012,December,Chen He,42063127,male
2012,December,Narine Dovlatyan,38312675,female
2012,December,Zach Clark,37506508,male
2012,December,Michael Mastro,37470292,male
2012,December,Shari Elliker,3956495,female
2012,December,Yui Ogura,32300111,female
2012,December,Assaf Inbari,37671813,male
2012,December,Patrick Wong,1986788,male
2012,December,Summer Naomi Smart,19525017,female
2012,December,Marcus Willis,50915373,male
2012,December,Takashi Kasahara (born 1988),37799446,male
2012,November,Ben Jukich,35508359,male
2012,November,Jon F. Merz,1108481,male
2012,November,Plukka,29469337,female
2012,November,Joan Hornig,19206216,female
2012,November,Hiromi Hirata,37790257,female
2012,November,"Grant Green, Jr.",14789666,male
2012,November,Pattie Mallette,37133773,female
2012,November,Sebastian Lletget,41554260,male
2012,November,Prince Otto Heinrich of Hanover,18534409,male
2012,November,Dale J. Stephens,37782918,male
2012,November,Green Boots,11486336,male
2012,November,Antiguo Autómata Mexicano,32197189,male
2012,November,Mary Elizabeth Butt,37478584,female
2012,November,Lyttle Lytton Contest,273238,male
2012,November,"Electoral history of Jesse Jackson, Jr.",411900,male
2012,November,Political career of Albert Speer,954,male
2012,November,Beth Willman,45303815,female
2012,November,Rajinder Singh (Sant Mat),7003920,male
2012,November,Kaori Ishihara,32942194,female
2012,November,Sagi Haviv,31114924,male
2012,November,Piezonuclear fission,37743672,male
2012,November,James T. White,38308874,male
2012,November,Danielle Colby-Cushman,26598197,female
2012,November,"Wolfe+585, Senior",4811249,male
2012,November,Şerban Nichifor,15825802,male
2012,November,Promise (rapper),10136069,male
2012,November,Mrunal Thakur,40859328,female
2012,November,Marie Warder,27419031,female
2012,November,Akoustik,16300206,male
2012,November,Antonia (daughter of orator Marcus Antonius),49343886,female
2012,November,Artem Khachaturov,38900999,male
2012,November,Johan C. Schwarz-Nielsen,36891900,male
2012,November,Aliya Rasheed,37737027,female
2012,November,Erica Muhl,13201864,female
2012,November,Jean-Nicolas Lemmens,37738104,male
2012,November,Seven Lions,39220456,male
2012,November,Spit No Evil,13912427,male
2012,November,50 Cent feuds,192481,male
2012,November,Thomas E. Kauper,37615716,male
2012,November,Edward H. Cooper,37615407,male
2012,November,Jack Taylor (basketball),37719593,male
2012,November,Kyle D. Logue,37636200,male
2012,November,Orlo Epps,37735699,male
2012,November,Sean M. Burke,9723872,male
2012,November,Lakshmi Narayana,35299731,male
2012,November,Sauvé Foundation,74972,female
2012,November,Winner's Circle e Youkoso,24761403,male
2012,November,Powow River Poets,4308076,female
2012,November,Arun Chaudhary,35302896,male
2012,November,Scot D. Ryersson,13083256,male
2012,November,Aimee Sun,18164361,female
2012,November,Ed Tullett,50368563,male
2012,November,Maria Tash,18951572,female
2012,November,Jennxpenn,43985977,female
2012,November,Scott Liss,18102109,male
2012,November,John Whitman,9339504,male
2012,November,Sanukran Thinjom,50755215,male
2012,November,Nancy Priddy,7132329,female
2012,November,Peggy Jean,2591882,female
2012,November,Donald Dafoe,15890215,male
2012,November,Rick Doblin,1465616,male
2012,November,William Highfield Jones,37476228,male
2012,November,Cindy Busby,35521958,female
2012,November,Misho,22735504,male
2012,November,Kenny Klein,7818982,male
2012,November,Vincent Mangematin,37588329,male
2012,November,Pappu Sain,980483,male
2012,November,Linda Tripp,558639,female
2012,November,Andrew Jackson Sowell,34884688,male
2012,November,Frankie Bones,37690344,male
2012,November,Dylan Buckley,37702841,male
2012,November,Pervaiz Iqbal Cheema,8226597,male
2012,November,Annabel Lee (musician),4857217,female
2012,November,Mekaal Hasan,3156136,male
2012,November,Atul Mongia,33227716,male
2012,November,Emilie Mover,43138021,female
2012,November,Abdelaziz bin Ahmed Al Thani,23114896,male
2012,November,Bryan Versteeg,41962955,male
2012,November,Quartus,3489340,male
2012,November,La the Darkman,2188959,male
2012,November,Marianna Biernacka,37080441,female
2012,November,Bachir Boumaaza,37099640,male
2012,November,Arnljot Elgsaeter,37582504,male
2012,November,Temple Hauptfleisch,37615998,male
2012,November,R. Chandrasekhar,27647748,male
2012,November,Don Bendell,37157798,male
2012,November,Richard Bassett (clergyman),17065238,male
2012,November,Malik Deenar Uroos,34176124,male
2012,November,Antonio Seccareccia,37732521,male
2012,November,Director X,2057470,male
2012,November,Diana Vincent,11140717,female
2012,November,Simon Price,37269543,male
2012,November,Chris Crocker discography,13229833,male
2012,November,Yassir Abdul-Mohsen,37822076,male
2012,November,Baba Raúl Cañizares,6460930,male
2012,November,Carlos (DJ),14126041,male
2012,November,Arvind Gupta (IDSA),35911165,male
2012,November,Kevin Howard,51431377,male
2012,November,Michael Garciaparra,9874365,male
2012,November,Janusz Jankowski,29715827,male
2012,November,List of career achievements by Lance Armstrong,23243880,male
2012,November,Fraser Aird,40191185,male
2012,November,The 4th Chapter,24206809,male
2012,November,Gavin Andresen,40179755,male
2012,November,Himansh Kohli,35005940,male
2012,November,"Fiona Douglas-Scott-Montagu, Baroness Montagu of Beaulieu",1610811,male
2012,November,Sound Circus,444010,female
2012,November,John Stevens (immigrant),290740,male
2012,November,Tarina Tarantino,10083748,female
2012,November,Zoltan David,9729188,male
2012,November,Sophia Forero,699132,female
2012,November,Carolina Bucci,27048675,female
2012,November,Erika Mailman,37514549,female
2012,November,Dhanaji Jadhav Monument,18733147,male
2012,November,Eugene Volokh,1021407,male
2012,November,Simina Grigoriu,37504306,female
2012,November,Michael Brutsch,37477962,male
2012,November,Maciej Chorążyk,20369374,male
2012,November,Margaret Alington,15990998,female
2012,November,I Ain't Perfect,30536646,male
2012,November,Marek Stachowski (linguist),37319122,male
2012,November,Ben Daglish,2193470,male
2012,November,Brant Hansen,9801700,male
2012,November,Jan Jananayagam,23098513,male
2012,November,Donald Michael Kraig,4962418,male
2012,November,Patricia Monaghan,6463086,female
2012,November,Mick Davis,37495192,male
2012,November,Emeel S. Betros,37640330,male
2012,November,Milcho Angelov,38825284,male
2012,November,Matthew Abelson,6509615,male
2012,November,Louis Martinie',6482945,male
2012,November,LaSara FireFox,7412725,female
2012,November,Michael Pollack,185039,male
2012,November,Bruyere Suit,37524752,female
2012,November,Michelle Danner,39660664,female
2012,November,Mark Cantoni,23487770,male
2012,November,Madison Lintz,44484031,female
2012,November,Helen Boaden,3247793,female
2012,November,Stephen Mitchell (journalist),28664468,male
2012,November,Raymond Bragg,2355075,male
2012,November,Jill Kelley,37692843,female
2012,November,Ujagar Singh,10159090,male
2012,November,Majid Al Muhandis,7980403,male
2012,November,Bhante Vimalaramsi,50457379,male
2012,November,Leonida Rèpaci,34269486,male
2012,November,Ruben Orihuela,3770597,male
2012,November,M. Macha Nightmare,6465950,female
2012,November,Pirouz Davani,14605688,male
2012,November,Nectarius of Digne,37619017,male
2012,November,Luisah Teish,13912269,female
2012,November,Rich King (sportscaster),26312014,male
2012,November,Disappearance of April Jones,37243728,female
2012,November,Minami Minegishi,6708470,female
2012,November,Hot Dollar,10589967,male
2012,November,Darren Davies (football coach),37398692,male
2012,November,David Jay Brown,39485465,male
2012,November,Eugene O'Riordan,5763420,male
2012,November,Wijnand van der Sanden,37414165,male
2012,November,Najaf Daryabandari,37608203,male
2012,November,Ryan Scoma,48670085,male
2012,November,Kris Gopalakrishnan,12031592,male
2012,November,Aad Nuis,23689703,male
2012,November,Johann George Tromlitz,4625459,male
2012,November,Johny Joseph,1587046,male
2012,November,Priya Rai,39088243,female
2012,November,Tharaa specials,2510243,male
2012,November,Rupankar Bagchi,37595885,male
2012,November,Will Inman,28413991,male
2012,November,Jim Neal,33319507,male
2012,November,Emil Kazaz,35764281,male
2012,November,C. Sylendra Babu,29764320,male
2012,November,Robert O. Young,6183796,male
2012,November,MMOTHS,37526707,male
2012,November,Marcus Appuleius,37592061,male
2012,November,Frances Hugle,35883319,female
2012,November,Elise Estrada,12330312,female
2012,November,L.A. Percussion Rentals,7013397,male
2012,November,Rodney Lough Jr.,17943775,male
2012,November,Carolyn Mary Kleefeld,22456938,female
2012,November,Rajiv Chilaka,28513342,male
2012,November,Dawn McCafferty,37577360,female
2012,November,Terence Lewis (choreographer),23222849,male
2012,November,Demetrius Grosse,48244138,male
2012,November,Demi Evans,14978495,female
2012,November,Aleksandar Simov,42798067,male
2012,November,The Yellow Snow EP,13912427,male
2012,November,Anita Harding,36769,female
2012,November,Sanderson's Second Law,1933747,male
2012,November,Sanderson's First Law,1933747,male
2012,November,Stefan Th. Gries,13330046,male
2012,November,John Reynolds (agriculturist),8154800,male
2012,November,Matt Rizzotti,31166275,male
2012,November,Jordan Maron,37547620,male
2012,November,Robert Wood (psychologist and writer),17141263,male
2012,November,Swede Mason,37035217,male
2012,November,Zakiya (singer),37393963,female
2012,November,Joshua Sandoval,1072035,male
2012,November,List of awards and nominations received by John Abraham,1138401,male
2012,November,Klara Kedem,37178838,female
2012,November,Armin Hodžić,45472771,male
2012,November,Sumbul Iqbal,38782907,female
2012,November,Robert Peernock,15220409,male
2012,November,Andrew A. Michta,23579162,male
2012,November,Suicide of Amanda Todd,37306130,female
2012,November,Frank Albanese,48158883,male
2012,November,Ali Bin Nasser,2653347,male
2012,November,Eamonn Kelly,41598514,male
2012,November,Thirumalachari Ramasami,16961580,male
2012,November,Tarlok Singh (economist),7333017,male
2012,November,Madhav Das Nalapat,4239112,male
2012,November,Nicholas Campion,4717487,male
2012,November,Lynn Parsons,1849193,female
2012,November,Diana Prince,770065,female
2012,November,William Hetherington case,399299,male
2012,November,Dimensions of brand personality,37446864,female
2012,November,Humberto Viola,33921716,male
2012,November,"Out of Sight, Out of Mind (film)",16950070,male
2012,November,Janhavi Acharekar,46296013,female
2012,November,This Good Night Is Still Everywhere,2893773,male
2012,November,Rainer Crone,26395612,male
2012,November,Suelyn Farel,41444902,female
2012,November,Hassan Bashir,38471018,male
2012,November,Catherine McBride-Chang,21252366,female
2012,November,Ethan Ash,32172470,male
2012,October,Chloe Lang,32868536,female
2012,October,L. M. Kit Carson,556556,male
2012,October,Institute for Science and Human Values,311092,male
2012,October,Al Blades,31690793,male
2012,October,Lee Burge,43550056,male
2012,October,Nikollë Bojaxhiu,37386907,male
2012,October,Pawanism,1967356,male
2012,October,"Adelaide, Countess consort of Savoy",68896,male
2012,October,F. X. Reid,37571855,male
2012,October,Internet Champion,14841030,male
2012,October,Joe Kehoskie,33124919,male
2012,October,Robert N. Charrette,4499075,male
2012,October,Mohit Chauhan (actor),36663688,male
2012,October,Mr. McMahon,303951,male
2012,October,Ricardo Janota,27087201,male
2012,October,Chris Foote Wood,3474022,male
2012,October,Shozo Fujita,14971604,male
2012,October,Yuan Wang,3010359,male
2012,October,Emily Berry,48494007,female
2012,October,Robert S. Coleman,13963578,male
2012,October,Douglas Tait (stuntman),31402745,male
2012,October,Ali Shama,14996351,male
2012,October,William Walker (Battle of Britain pilot),37419878,male
2012,October,Eboule Bille Samuel,37436792,male
2012,October,Icy Spicy Leoncie,28340708,female
2012,October,Jeffrey M. Smith,37468626,male
2012,October,Lee Vandervis,29158549,male
2012,October,Lewis Mitchell,46310693,male
2012,October,Ruth Abraha,32690011,female
2012,October,Sam McMurray,37468675,male
2012,October,Dominique Xardel‎,21686288,male
2012,October,Mike Wilkinson (fighter),44105337,male
2012,October,Brenda Howard Award,3151899,female
2012,October,Derek Abbott,7330654,male
2012,October,Zosia Karbowiak,37444649,female
2012,October,Piet Ruimers,14915026,male
2012,October,Jan Schaffrath,19238357,male
2012,October,George W. Bush Street,3414021,male
2012,October,Nicholas Lore,29277069,male
2012,October,Madeline Rogero,34291502,female
2012,October,Juan Jose Chuquisengo,37434220,male
2012,October,Juan de Cervantes,17670649,male
2012,October,Cyrus Habib,37597414,male
2012,October,Emi Fujita,4530252,female
2012,October,Democracy 2015,565911,male
2012,October,Thulasi Nair,43470624,female
2012,October,Orlando luis pardo lazo,37340538,male
2012,October,Lee Ward,30511177,male
2012,October,Rune Øygard,37269037,male
2012,October,Abarbarea,2205660,female
2012,October,Eru Potaka-Dewes,37418785,male
2012,October,Sisters Grimm (Ltd),37007229,female
2012,October,Gu Hua,37326268,male
2012,October,Matthew Levendusky,31621759,male
2012,October,William C. Pfefferle,15030176,male
2012,October,Armaan Kohli,37258194,male
2012,October,Marc Pelosi,47356197,male
2012,October,Elie Fahed,44019668,male
2012,October,Alonzo Martinez,37412293,male
2012,October,Robert N. Charrette,4499075,male
2012,October,Colt Lyerla,37318482,male
2012,October,James Bromley,30481702,male
2012,October,Vivian Reddy,37147920,male
2012,October,Su Dabao,29152323,male
2012,October,Noëlle Lenoir,11744355,female
2012,October,Little Monsters (social network),17782843,female
2012,October,Robert A. Brightman,9060347,male
2012,October,Zhou Zhonghe,33312053,male
2012,October,Yago Del Piero,41583476,male
2012,October,Ravi Neelakantan,35774755,male
2012,October,Ralph Vito Perna,36360336,male
2012,October,Narendra Modi's Google+ Hangout,444222,male
2012,October,Sandra Schleret,37067937,female
2012,October,Roger Chang,317989,male
2012,October,Raymond Maury,1275333,male
2012,October,Kazuo Nagano,11256037,male
2012,October,David Marchick,27565694,male
2012,October,Jacqui Irwin,44559350,female
2012,October,Ron Shandler,13538340,male
2012,October,Khan Roshan khan,34554997,male
2012,October,Lucy Seton-Watson,22272809,male
2012,October,Rheji Burrell,11270565,male
2012,October,Alexei Grischenko,19724686,male
2012,October,Eliane_Chappuis,25718128,female
2012,October,Dominique Xardel‎,21686288,male
2012,October,Mahamahopadhyaya Pandit Ram Avatar Sharma,22102221,male
2012,October,Macadam Flower Tour Live,7251090,female
2012,October,Mark_Jason_Dominus,1610485,male
2012,October,Richard E. Cole,37298878,male
2012,October,Naresh Kanodia,24933955,male
2012,October,DJ Vlad,22572932,male
2012,October,Oh Hae-won,33231465,female
2012,October,Oh Kyu-won,41029956,male
2012,October,Donato Seppi,34079512,male
2012,October,Driss Ben-Brahim,5366975,male
2012,October,H. Rutherford Turnbull,37356454,male
2012,October,Pedro Miguel Alves Mendes,44455721,male
2012,October,Tayfur Bingöl,38279495,male
2012,October,Web Drifter,250952,male
2012,October,Mor Sæther,32852912,female
2012,October,Robin Eriksson,35432850,male
2012,October,Helena Ekblom,22394264,female
2012,October,CoH (musician),7705648,male
2012,October,Heath Franklin,7798199,male
2012,October,Walter Scherrer,19387083,male
2012,October,Piet Boukema,23688852,male
2012,October,Dwayne Kerr,37429875,male
2012,October,Jan Harte van Tecklenburg,23689379,male
2012,October,Chen Guanrong,33709593,male
2012,October,Qian Nairong,12158125,male
2012,October,Line Löwenstein,173758,female
2012,October,The Portable Dickon Edwards,1044639,male
2012,October,Anca Mosoiu,37342352,female
2012,October,Z LaLa,43909709,female
2012,October,Patricia Cloherty,22358943,female
2012,October,Magik (rapper),37339720,male
2012,October,Let it fly energy,1641689,male
2012,October,Paul Hume (game designer),41373865,male
2012,October,Love The Life You Live,150057,male
2012,October,Peng Wei,32512273,female
2012,October,Ernst-Wiggo Sandbakk,37478805,male
2012,October,Anatoly Wasserman,23604294,male
2012,October,Erika Lauren Wasilewski,32391154,female
2012,October,Adrian Chen,37315398,male
2012,October,Gil Stein (archaeologist),4191664,male
2012,October,Izzy Miller,44654838,male
2012,October,Petro Dyminsky,10222023,male
2012,October,John Minor Maury,4147105,male
2012,October,Ramos Maxanches,46222988,male
2012,October,Enzina Fuschini,1068160,male
2012,October,Curtis Rona,42505030,male
2012,October,Suzanne W. Tourtellotte,44664862,female
2012,October,Sandra Schleret,37067937,female
2012,October,Dhirgham Ismail,38206074,male
2012,October,Ben Casnocha,37258543,male
2012,October,Oleg Czougeda,47449161,male
2012,October,Suicide of Amanda Todd,37306130,female
2012,October,Money Sharma,37211897,male
2012,October,Mohammed Hameed,42106157,male
2012,October,Amr ibn Uthman,37203117,male
2012,October,Narendra Modi's Google+ Hangout,444222,male
2012,October,Trishneet Arora,43928242,male
2012,October,Andrew Doughty,11438976,male
2012,October,Deborah Houlding,3293041,female
2012,October,Mouin Rabbani,37281407,male
2012,October,Stephen Petraeus,3223944,male
2012,October,Kimberley Starr,6945578,female
2012,October,Maximiliano Hernández,42236689,male
2012,October,Tom Sjogren,37241439,male
2012,October,Gin Cooley,47223494,female
2012,October,Pakorn Chatborirak,36416318,male
2012,October,Maurice Larkin,37260928,male
2012,October,Lauren Aquilina,40110422,female
2012,October,Martin John Callanan,36993167,male
2012,October,D. J. Bryant,39073985,male
2012,October,John Graves (American football),35650577,male
2012,October,Abe Rich,34217832,male
2012,October,Ashley Leitão,2275877,female
2012,October,Min Reyes,37241513,female
2012,October,Greg Meyer (American football official),28247429,male
2012,October,Trishneet Arora,43928242,male
2012,October,John Addey (astrologer),2688562,male
2012,October,Roy C. Firebrace,4725034,male
2012,October,Charlotte Moore,37385436,female
2012,October,Archeosophy,11287874,male
2012,October,Karl Roelofs,38163790,male
2012,October,Sundeep Malani,23940232,male
2012,October,Bismil Azimabadi,51676212,male
2012,October,Kawika Crowley,37002828,male
2012,October,Rajinder Kumar,36135768,male
2012,October,Dave Armstrong (Catholic apologist),37199589,male
2012,October,Lady Frideswide Lovell,3588365,male
2012,October,Stephen William Boyd,37018484,male
2012,October,Akoustik,16300206,male
2012,October,Thomas de Bodham,35471125,male
